aspect,sentiment,phrase,tfidf_sum,freq
environment,neg,bring_date,0.1270001270001905,1
environment,neg,bring_parking,0.1270001270001905,1
environment,neg,derelict_parking,0.1270001270001905,1
environment,neg,didn_quite,0.1270001270001905,1
environment,neg,dietary_restriction,0.1270001270001905,1
environment,neg,different_place,0.1270001270001905,1
environment,neg,dine_event,0.1270001270001905,1
environment,neg,easy_parking,0.254000254000381,2
environment,neg,filthy_walkway,0.1270001270001905,1
environment,neg,fork_head,0.1270001270001905,1
environment,neg,free_parking,0.254000254000381,2
environment,neg,friday_night,0.1270001270001905,1
environment,neg,fun_vibe,0.1270001270001905,1
environment,neg,good_ddn,0.1270001270001905,1
environment,neg,homeless_encampment,0.1270001270001905,1
environment,neg,immediately_seat_group,0.1270001270001905,1
environment,neg,la_traffic,0.1270001270001905,1
environment,neg,limited_seating,0.1270001270001905,1
environment,neg,look_packed,0.1270001270001905,1
environment,neg,moderate_noise,0.3810003810005715,3
environment,neg,need_ice,0.1270001270001905,1
environment,neg,overall_experience,0.254000254000381,2
environment,neg,pack_quick,0.1270001270001905,1
environment,neg,packed_place,0.1270001270001905,1
environment,neg,pay_parking,0.254000254000381,2
environment,neg,premade_box,0.1270001270001905,1
environment,neg,pretty_place_atmosphere,0.1270001270001905,1
environment,neg,really_stick,0.1270001270001905,1
environment,neg,regard_allergy,0.1270001270001905,1
environment,neg,rough_parking,0.1270001270001905,1
environment,neg,secretly_convenient_parking,0.1270001270001905,1
environment,neg,small_plate,0.254000254000381,2
environment,neg,straight_unacceptable,0.1270001270001905,1
environment,neg,sunday_parking,0.1270001270001905,1
environment,neg,sunday_street_parking,0.1270001270001905,1
environment,neg,sure_noise,0.1270001270001905,1
environment,neg,unexpected_visual,0.1270001270001905,1
environment,neg,unpleasant_experience,0.1270001270001905,1
environment,neg,young_place,0.1270001270001905,1
taste,pos,absolute_banger,0.03431991115272901,1
taste,pos,absolute_favorite,0.03431991115272901,1
taste,pos,absolutely_delicious,0.03431991115272901,1
